company,avg
rockhavenfilms,16765.0
youngandhandsome,16757.0
universityofpittsburgh,16738.0
derekjarmanlab,16738.0
escandalofilms,16738.0
framework,8367.0
licriinc,16627.0
tomyoka,16627.0
burgercollection,16594.0
ad406,16563.0
cultureandmediacoltd,16522.0
beijingoceanandtimeculturecommunicationcoltd,16522.0
beijingyihestartfilmproductionltd,16522.0
newheavenpicturecultureandmediacoltd,16522.0
havilanddigital,8202.5
marciefilms,16182.0
diamondgirl,16164.0
solsluncheonette,16164.0
rushawaypictures,16118.0
henceforthpicturesproduction,8037.5
projectionpictures,16075.0
asphaltfilms,16050.0
stradafilm,5324.333333333333
randomartworkshop,15919.0
soaringflightproductions,5300.0
borderlinepresents,15856.0
wearetessellate,15850.0
3roundburst,15850.0
rezoproductions,15709.0
prosieben,15709.0
quillfilmpartnersltd,15674.0
samsonfilms,2234.714285714286
prodigypictures,7821.5
motelpicturesinc,15643.0
gladysglover,7813.0
bandoaparte,15626.0
doubleplayfilms,15626.0
claudeismydog,15600.0
figuresofspeech,15378.0
takemehomeproductionsllc,15374.0
roylichtensteinfoundation,15334.0
maddogpictures,15297.0
buckupproductions,15263.0
starcrossedfilmltdllc,15263.0
twopianofilms,15263.0
vicedocumentaryfilms,15157.0
rockeye,15157.0
brooksmedia,15156.0
stadtkinofilmverleih,15151.0
nikolausgeyrhalter,15151.0
mansfieldfilms,15122.0
deanriver,15091.0
southrampart,15083.0
plymptoons,7538.5
whiteflame,15071.0
reeldreams,15003.0
timeandtideproductionsinc,15000.0
ixiiproductions,14966.0
hypotenusefilms,7473.5
samaritanentertainment,14928.0
iyarafilm,14890.0
ajimolidofilms,7434.5
marcapaisargentina,14869.0
nellyentertainment,14869.0
barakacinesrl,14869.0
ministeriodeculturaargentina,14869.0
zebraproducciones,14869.0
alinproductions,14817.0
ycaligatorfilm,14817.0
lesfilmsdunouveaumonde,14817.0
hudsonwestproductions,14807.0
hhmitangledbankstudios,4911.0
crossingthelineproductions,14733.0
blacknexxusproductions,14686.0
highbrowentertainment,14686.0
latitude49,14686.0
paneuropeenne,4883.0
tricoastworldwide,2923.2
pendragonpictures,14616.0
cafepictures,14616.0
buzzwormfilms,14610.0
thegenrecompany,3642.0
empirefilmentainmentgroup,7284.0
insidiouspictures,14568.0
fridthjoffilm,14566.0
shotclock,14547.0
silenthelicopter,14547.0
zambryfilms,14518.0
mandtbrothersproductions,14410.0
whitenerentertainmentgroup,14410.0
occupantfilms,7175.5
frakasproductions,7127.0
transformfilms,7054.5
kasnyderproductions,14109.0
hubbnobb,14062.0
secretidentityproductions,4685.666666666667
lortonentertainment,3504.5
remaincalmproductions,13790.0
secondand10th,13790.0
thepostrepublic,4594.0
romanianfilmcenter,6891.0
sensibluchristiantour,13782.0
nipkowprogramm,13782.0
agitprop,13782.0
studiobystrouska,13782.0
atelierdelacinefondation,13782.0
lesfilmsdeletranger,13782.0
cinelink,13782.0
czechfilmfund,13782.0
pinkproductions,13782.0
seecinemanetwork,13782.0
eurometropoledestrasbourg,13782.0
bingerfilmlab,13782.0
manekinofilm,13782.0
provenancepictures,4589.666666666667
schorrpictures,6884.5
cinderblockproductions,13739.0
tomsachs,13739.0
leonardhillfilms,13737.0
superltd,13688.0
determinedpictures,13688.0
chariotproductions,13598.0
pundarikafoundation,13598.0
factorfilmsltd,13569.0
pillensfarmpictures,13500.0
sophomore,13500.0
trackingshotproductions,13486.0
embarkvisuals,13486.0
picturefarmltd,6719.5
screenrunner,13420.0
labellekinoise,13420.0
sundancechannel,13400.0
jjayproductions,13400.0
mdec,13385.0
tripodentertainment,13385.0
mouthagapeproductions,13358.0
fruitfly,13304.0
dorsetfilms,13266.0
bloomproject,6597.0
windowseatentertainment,6595.5
7aproductions,13093.0
tinmouthfilms,13015.0
jimandsusanprods,13015.0
artcommissioners,13013.0
aietearianefilms,13013.0
racerentertainment,12971.0
buffalobulldogfilms,12971.0
rotorfilm,6472.5
paramythfilms,12901.0
arrimedia,6437.5
tempestfilmproduktionundverleih,12875.0
avantimediafiction,12875.0
kazakproductions,6405.0
digthemovie,12795.0
helsinkifilmioy,4226.666666666667
radarfilms,3158.5
fortalezafilmworks,12620.0
thearabfund,6289.5
rundfunkberlinbrandenburg,4193.0
idfaberthafoundation,6289.5
cinemagroup,6289.5
ventanafilm,12579.0
screeninstitutebeirut,12579.0
basisberlinfilmproduktion,12579.0
thenetherlandsconsulate,12579.0
macheteproducciones,12561.0
operafilm,12516.0
sharkeyproductions,6247.5
paulinesangel,12494.0
bavariapictures,4137.333333333333
usdepartmentofhousingandurbandevelopment,12358.0
projectrebirth,12358.0
oppenheimerfunds,12358.0
lowermanhattendevelopmentcopportaion,12358.0
barefootfilms,12350.0
shellacsud,4086.6666666666665
osomeafuria,4086.6666666666665
theworksinternational,6086.5
veraxfilms,12173.0
canalcatfilms,12173.0
declabioscop,12156.0
touchthewallllc,12156.0
motherboard,12119.0
sciencesandbox,12119.0
rogersentertainmentgroup,12101.0
thehestiagaeafoundation,12101.0
yachaywasifilms,12080.0
fredericbourboulon,12027.0
digitalbazooka,12008.0
billandben,2999.5
garrettscottdevelopmentgrant,11998.0
johndandcatherinetmacarthurfoundation,11998.0
filmindependent,11998.0
ccttidencummingsfund,11998.0
blunderbustproductions,11947.0
mogadorfilm,11894.0
hughrif,11894.0
filmhusetfiction,11894.0
leiknarmyndir,11894.0
roselandfilms,11861.0
ringthejing,11811.0
senatorfilmsmunchen,11805.0
wfactory,11800.0
moonstoneentertainment,3924.6666666666665
exhibit,5876.5
bigcatproductions,11746.0
parkwoodeastfilm,11740.0
childrenofproductions,11722.0
escazalfilms,5860.0
steppingstonepictures,11711.0
littlewing,5821.5
aspacebetween,5816.0
relativitysquared,3867.6666666666665
waterdogfilms,11574.0
aristarentertainment,5764.0
incendiaryfeatures,11528.0
gatonegrofilms,11514.0
rumannifilmworks,11445.0
landniederoesterreich,5665.0
uniongeneralecinematographique,11321.0
societenouvelledesetablissementsgaumont,11321.0
viktoriafilms,11314.0
yunnanfilmgroup,3766.6666666666665
wepictures,5650.0
dingshengculturalindustryinvestmentco,5650.0
jsbceudemoniablueoceantvmoviegroup,11300.0
stellermegafilms,11300.0
constructionfilm,5647.0
filmconfect,11294.0
bahrproductions,11294.0
jaquecafilms,11278.0
cinecanibal,11278.0
mrpictures,11257.0
hackerproductions,11239.0
sataifilm,11239.0
thinkmediastudios,5609.0
thecomplications,11183.0
a27,11157.0
ironsideproductions,11151.0
mibact,2784.25
qmi,11137.0
inoxfucinegroupsrl,11137.0
taxcreditlegislation,11137.0
thecampaniaregionalfilmcommission,11137.0
malia,11137.0
steveweinberger,11087.0
eljanieentertainment,11087.0
deverettmediagroup,11087.0
avenueb,5539.0
dealproductions,11078.0
publicinterestpictures,11021.0
shootfirstinc,11021.0
bulbulfilms,10983.0
coquette,10970.0
awakeningfilms,10935.0
walkintherainfilms,10912.0
unityavenuefoundation,10912.0
elpeligro,10761.0
easycompany,10759.0
filmatics,10752.0
granitfilms,10695.0
cinekap,10695.0
katuhstudio,10695.0
shortcutfilms,10695.0
andolfi,10695.0
nordeutscherrundfunk,10656.0
tenforwardfilms,10656.0
ccchampion,10600.0
filmsconcordia,10600.0
monofonuspress,10545.0
lgrovepictures,10490.0
drwelinproductions,10490.0
manifestfilm,5221.5
urbandistributioninternational,5216.5
jbaproductions,5216.5
homegreenfilms,10433.0
vaingloriouspictures,10357.0
areneobelgium,10352.0
valor7,10352.0
sgamaicinema1,10352.0
casaproductions,10352.0
vardofilms,10347.0
lesfilmsdulabyrinthe,5165.0
mondattafilms,10330.0
bethsabeemucho,10330.0
moviepictures,10330.0
bofaproductions,5126.0
filmstruck,10252.0
brucebrownfilms,10233.0
hinksonentertainment,10232.0
ghettophysicsentertainment,10229.0
capturedlightindustries,10229.0
filmperspektivegmbh,5086.0
eikonberlin,10172.0
tvplushannover,10172.0
filmcamp,10153.0
tashtegofilms,10152.0
tatemenentertainment,10104.0
biggenie,10104.0
mirrorimagesltd,10104.0
coloradofilmproduction,5041.5
mondayproduction,10082.0
madeincopenhagen,10082.0
persephonepictures,10042.0
foundobjects,10021.0
mightypictures,10021.0
thoughtmakers,10021.0
redflagreleasing,5000.0
dasfilm,2498.75
selavy,9995.0
vieentertainment,9995.0
77films,9952.0
ticktockstudios,9915.0
crabcakeentertainment,9915.0
mediafinancecapital,3297.6666666666665
soulidiflyproductions,4946.5
sweetunknownstudios,4946.5
almostneverfilms,9893.0
optimadmedia,9893.0
pilifilms,9862.0
goigoiprods,9862.0
theyounggang,9837.0
mondomacabromovies,9812.0
predestinate,9802.0
uncorkedpictures,9795.0
wildlifepictures,9795.0
autentika,9750.0
jourorfilms,9627.0
someci,9627.0
blackdynamitefilms,3184.0
multimediafilm,4753.0
artsscience,9494.0
dougaitkenworkshopproduction,9494.0
cinecittastudios,9481.0
paragraphpictures,9432.0
talltreepictures,9432.0
magicstone,4708.5
nerdistindustries,9417.0
smallangstfilms,9406.0
leffoundation,9406.0
thelmafilms,4671.5
herenow,9342.0
poorrichkids,9342.0
luckystarlounge,9329.0
bizlounge,9329.0
indigenousfilms,9329.0
pinewoodfilms,4663.0
fewlasentertainment,9318.0
honeymoonproductions,9318.0
jonathanvenguerproductions,9313.0
sterlingpictures,3094.3333333333335
princepsfilms,9277.0
filmtank,9256.0
mirafilm,9256.0
candicecain,9244.0
gemellifilms,9244.0
chineseshadows,4606.5
fondssudcinemaministeredelacultureetdelacommunicationcnc,4606.5
wxsproductions,9213.0
paramounthomemedia,4597.5
thesupplycompany,9188.0
winantproductionsplc,9188.0
fulldawafilms,9188.0
lolapictures,9188.0
abothameiri,9129.0
virginiefilms,9111.0
recalcatimultimedia,4531.5
whiteglassesfilm,9063.0
houseblendmedia,9050.0
strombolifilms,9033.0
vamonosfilms,9033.0
fantasticfilms,2989.0
hmr,8942.0
myaccomplice,4448.0
gizmofilms,2224.0
littlefilmcompany,2221.5
liaisoncinematography,8856.0
tv5monde,4418.0
appaloosafilms,8836.0
royalponyfilm,8836.0
leschauvessouris,8836.0
astoufilms,8836.0
g5,8808.0
evercore,8808.0
babelfilms,8808.0
julioandrade,8808.0
damafilmes,8808.0
fridaylunchproductions,8799.0
reparationfilms,8752.0
reddirtpictures,8752.0
gundoentertainment,8708.0
orlyfilms,8705.0
mindsmackproductions,8649.0
artecine,8647.0
sachapictures,4315.5
goodvikingproductions,8612.0
corrafilms,8601.0
unitedtelevisionbroadcasting,8570.0
filmvoiceinc,8570.0
chanfilms,8560.0
flashforwardentertainment,8560.0
quasarfilms,8560.0
cforcepictures,8560.0
transcendpictures,8560.0
faithflixfilms,8556.0
cartasaelenallc,8511.0
openpictures,8493.0
katrinafleming,8462.0
finerfilms,8462.0
warpfilmsaustralia,4226.0
piano,2812.6666666666665
sednafilms,8438.0
splendoromnia,8438.0
allinfilms,8437.0
reverencefilms,8425.0
manchesterfilms,8425.0
indefilms,8425.0
jasonmichaelberman,8418.0
kwesicollisson,8418.0
brooklynbrothers5,8418.0
trouperproductions,2792.3333333333335
c41media,8374.0
gravityhillfilms,8374.0
toddlucasmovieproduction,8350.0
singerslashsongwriterfilm,8350.0
flaneurfilms,8348.0
freebieproductions,4150.0
popsmoke,8290.0
laferme,2756.6666666666665
fuzzylogic,4125.5
bustedbuggyentertianment,8245.0
lolamaasfilms,8245.0
princesfilms,8242.0
openarchitecturefilms,8239.0
beijinghaihuasunculturemedia,4106.0
beijingbluediamondculturemedia,8212.0
hebeimaxiyaculturecommunication,8212.0
xiamenmeitutechnology,8212.0
shandongjiaboculturedevelopment,8212.0
zhonghuihuashangculturemedia,8212.0
yeyushijianfilminvestment,8212.0
documentaryarts,4099.5
kaikaikiki,8176.0
melbourneinternationalfilmfestivalpremierefund,2042.0
noplacelikefilms,8109.0
lagunaridgepictures,4044.0
louisianamediaproductions,8088.0
bankshoal,8077.0
widefilms,8077.0
oktafilm,4037.0
mymoviescom,8074.0
rodeodrive,8054.0
goldcapfilms,8053.0
cproduction,8025.0
independentedgeprods,2673.3333333333335
threesevenentertainment,8020.0
principleentertainment,7965.0
tribecagucci,3979.5
aroseisarose,7914.0
pukkafilms,7891.0
santaluciacine,7879.0
titaproductions,7879.0
comunicacionfractal,7879.0
highercontent,3928.0
seahorsefilms,3925.0
oneoceanmediafoundation,7850.0
oceans8films,7850.0
herocontent,7825.0
lesfilmshatari,7814.0
20stepsproductions,2600.3333333333335
cinematographicandaudiovisualcenterofthefederationwalloniabrusselseuropecreativeprogramme,7801.0
mediabytheeuropeanunion,7801.0
bmedia2014,7801.0
nouvelleaquitaineregionsacem,7801.0
manekifilms,7801.0
nationalcenterforcinemaandthemovingimage,7801.0
gapbusters,7801.0
idiotsavantpictures,7744.0
darkriverfilmlimited,7714.0
stquayfilms,7711.0
frencyconnectionfilms,7711.0
china3ddigitalentertainment,7679.0
sommerhausfilmproduktion,7626.0
departuresfilm,7626.0
zorrofilms,7626.0
focofilms,7529.0
tiko,7500.0
ign,7500.0
burtsun,7426.0
ymagis,7424.0
saboteurmedia,1854.0
dollyhall,7413.0
enriquecerezopc,2468.0
andycat,7396.0
tailoredfilms,7362.0
storyboardmedia,3679.0
hcfilms,7358.0
lagartocine,7358.0
rollercoasterfilms,7321.0
masnomis,7280.0
yjbfilms,7280.0
blueicefactfund,7251.0
red50,7251.0
fullmoonangelcineindependente,7246.0
palladinpictures,7246.0
mayacinedigital,7246.0
fubarfilms,7194.0
rutgersschoolofenvironmentalandbiologicalsciences,7193.0
masongrossschoolofthearts,7193.0
nationalsciencefoundation,7193.0
mollywood,3591.0
redlion,7182.0
redcentertainment,7160.0
parallellcinema,3569.0
menschproductions,3569.0
loganfilms,7137.0
wholetruthfilms,7125.0
transitionstudios,7125.0
citizenjones,3539.0
panicfilms,3538.0
cementheadfilms,7072.0
parkexpictures,7072.0
berthafoundation,1410.2
africanoralhistory,7051.0
visionfilms,783.4444444444445
hotdocsdevelopmentfund,7051.0
postproductiongrant,7051.0
turbofilms,7051.0
betweentheeyes,7034.0
jsenkoproductions,7028.0
cincodedospeliculas,7028.0
laundryfilms,3498.5
cn6productions,6984.0
sofitcinema13,6984.0
monkeyboy,6971.0
radiantfilmsinternational,1384.2
wildside,3460.5
moskusfilm,6921.0
vgtv,6921.0
mainislandproduction,6921.0
aurorafilm,6914.0
landoberoesterreich,6914.0
wildcatfilms,6914.0
ministryforeducaitonartsandcluture,6914.0
cardanoeducation,6896.0
garagefilminternational,6871.0
lesfilmdantoine,6871.0
mrpmatilarohrproductions,6871.0
galatafilm,6870.0
noahfilms,3421.5
mcqueenracing,6843.0
pitlaneproductions,6843.0
strataproductions,6796.0
carpestellaproductions,6756.0
bmp,1675.5
shootforthemoon,6559.0
lostweekend,6558.0
fisheyefilms,6526.0
sociedadeopticatecnica,6508.0
optec,6508.0
cathollowfilms,6504.0
mrbproductions,6497.0
seven8media,6434.0
contemptibleentertainment,3210.0
mjz,3210.0
cristileentertainment,6420.0
kreofilms,1069.8333333333333
spiinternational,6389.0
cyanfilms,6388.0
majorinternationalpictures,6388.0
oneeyedfilms,6334.0
producerscapitalfund,3166.0
mjfilms,6332.0
siegalentertainment,6332.0
majadefiction,6298.0
filmfonds,6298.0
sotocinemagroup,6298.0
mohammadrasoulof,6295.0
180degrees,6291.0
nuevecapital,6245.0
edysonentertianment,6194.0
mythicinternationalentertainmentproduction,2049.0
raindanceentertainment,3073.5
atlasinternationalentertainment,6147.0
eyepopproductions,6142.0
brooklynfilmmakerscollective,3057.5
meerkatmedia,6115.0
kittyguerillafilms,6115.0
esopuscreekpictures,6115.0
avefenixpictures,2037.3333333333333
poojaentertainment,2036.0
hagaishaham,6106.0
motioninvestmentgroup,3032.0
lesfilmpelleas,6050.0
loquatfilms,6048.0
barkingmagpie,6047.0
sharpleftstudios,5980.0
libelulaproductions,5972.0
onemind,5964.0
marnifilms,5954.0
oskoueifilms,5937.0
glasshouseproductions,2951.0
boxcarfilms,2951.0
welltailoredfilms,5902.0
hijackfilms,5874.0
secondcity,5860.0
wildpairfilms,5858.0
mclearybrothers,5853.0
sunsetjunction,2923.0
grazkataylorproductions,5846.0
koudousseihon,5846.0
blugrotto,5846.0
alassanesy,5846.0
verticalascent,5839.0
freedomfromfistulafoundation,5839.0
perrystreetpictures,5788.0
duckattackfilms,5783.0
deadfishfilms,5777.0
alivemindcinema,5757.0
sakanafilm,5757.0
huffingtonproductions,5719.0
westgrovepartners,5711.0
contactfilm,2855.5
channel83,2855.0
tv2danmark,2850.0
nutmegmovies,5700.0
easyopenproductions,1413.5
metropolitanentertainment,2827.0
notbucketfilms,5654.0
underman,5654.0
omegagirlinc,5654.0
prpl,5638.0
belgiantaxshelterforfilmfinancing,5638.0
bastidefilms,5638.0
scioproductions,5638.0
dutchfilmfund,5638.0
eyeworksbelguim,5638.0
howlingwolfproductions,2794.0
oldglove,5588.0
goodfacefilms,5588.0
sharp7,5580.0
filmhouse,5573.0
wingmanproductions,1855.0
crushfilms,5565.0
atresmediacine,1107.8
luxdigitalpictures,5529.0
pablolarrain,5514.0
juandedioslarrain,5514.0
coniboproductions,5510.0
falabracks,2727.0
operanationaldeparis,5454.0
loterieromandefondculturel,1815.6666666666667
regionesardegna,5447.0
fondazionesardegnafilmcommission,5447.0
srr,5447.0
deidreschoo,5418.0
newfoundationforfilmandtv,5338.0
schlamproductions,5338.0
kaleofilms,5336.0
jourordevelopment,5336.0
surfgrassmedia,5319.0
standaloneproductions,5319.0
slcfilm,5319.0
shorelineentertainment,757.4285714285714
vandewatermedia,5302.0
richardngladstein,5274.0
bupfrance,5247.0
gfcfightertown,2620.0
matthewmetcalf,2620.0
newzealandfilmproductionfundtrust,5240.0
toafraser,5240.0
trapeciocine,5212.0
deathvalleypictures,5211.0
kingetheridge,5206.0
viddywell,5206.0
protostarpictures,5123.0
corinthfilms,1700.6666666666667
mythbergfilms,5102.0
vitanovafilms,5102.0
brainstormmedia,1020.4
trintiy,5102.0
epix,5102.0
islanderfilms,5073.0
royaltonfilms,5073.0
exponential,5040.0
reposado,5002.0
plumpictures,5000.0
dutchtiltfilm,2487.5
documentaryjapan,4960.0
bigriverfilms,4960.0
timeofdayproductions,4956.0
cinematide,4950.0
letitplay,1229.25
1976productions,4916.0
hopscotchpictures,1637.3333333333333
mainstreetfilms,2456.0
bproductions,4842.0
christopherfelver,4816.0
artv,4804.0
tele5,4803.0
tromateamproduction,4790.0
falseflatfilms,4783.0
bertineenterprises,4783.0
fullmoonandhightide,4734.0
3generations,2352.5
teknohutproductions,4696.0
cabula6,4674.0
stolenpicture,2332.5
sonypicturesinternationalproductions,4665.0
sonypicturesreleasinginternational,4665.0
eveningstarproductions,4664.0
copilotpictures,2331.5
seven34films,4663.0
erafilm,4636.0
isotopefilms,1543.3333333333333
televisonagreement,4630.0
dieterpocklatko,4630.0
hungry,4630.0
filmlocationaustria,4630.0
regionofloweraustria,4630.0
cinestyriafilmkunst,4630.0
epofilmproduktion,4630.0
calibermediacompany,767.1666666666666
revekentertainment,2301.5
fortwinterfilms,4603.0
artmattanfilms,4593.0
beforestonewallinc,4588.0
lastre,4556.0
filmexportgroup,4556.0
commonwealthfilmmanufacturing,4550.0
newcoastproductions,4550.0
secondnaturefilms,4547.0
indievillage,4547.0
cosmopolitanfilms,4534.0
saltodefefilms,4534.0
makilaproyect,4534.0
sessionfilmproduction,4506.0
popfilms,2252.5
lithuanianfilmcentre,4480.0
fralitafilms,4480.0
lesfilmsdantoine,4480.0
revelstokeproductions,4461.0
rawsiena,4419.0
filmfondswien,4416.0
tatfilm,4416.0
bitsproductions,4332.0
casabproductions,4308.0
autochenilleproductions,4301.0
banjostudio,4301.0
1405communications,4254.0
knightmarcher,4252.0
luxbox,4225.0
relatedpictures,2107.5
seethinkfilms,1404.0
strangeloop,4171.0
stpaulfilm,4162.0
kojiwakamatsufilms,4157.0
blamelesstwins,4150.0
lineplotproductions,4080.0
vroomproductions,4076.0
bannerhouse,4076.0
cinemathequedelafederationwallonie,4069.0
trainaproductions,4029.0
woodlandparkproductions,4024.0
coldbeerfriday,4000.0
redhatfilms,4000.0
riverbendpictures,4000.0
thenobilityproject,4000.0
rtsradio,1964.5
alinfilms,3929.0
sineoliviapilipinas,3906.0
cinemaoneoriginals,3906.0
mediamax,3838.0
